BOS 电脑上使用的资金账户无法在手机上使用 EOS\	O O O O O O O B-subject I-subject I-subject I-subject B-action I-action I-action I-action I-action I-action I-action I-action mobile_trade_open
BOS 你好，手机不能交易怎么回事？ EOS\	O O O O B-channel I-channel O O B-action I-action O O O O O mobile_trade_open
BOS 我的账号不能登陆 EOS\	O O O B-subject I-subject O O B-action I-action mobile_trade_open
BOS 电脑上能操作吗 EOS\	O B-channel I-channel O O B-action I-action O mobile_trade_open
BOS 显示980023093帐号不能以这种方式登录 EOS\	O O O O O O O O O O O O B-subject I-subject O O O O O B-subject I-subject B-action I-action mobile_trade_open
BOS 刚下载了，登录时资金账户不是指深市或沪市吗？ EOS\	O O O O O O B-action I-action O B-subject I-subject I-subject I-subject O O O B-place I-place O B-place I-place O O mobile_trade_open
BOS 手机交易980023093错误，资金账号 EOS\	O B-channel I-channel B-action I-action O O O O O O O O O O O O B-subject I-subject I-subject I-subject mobile_trade_open
BOS 帐号怎么登录 EOS\	O B-subject I-subject O O B-action I-action mobile_trade_open
BOS 手机新装APP登录提示不允许以该方式登录。？ EOS\	O B-channel I-channel O O B-subject I-subject I-subject B-action I-action O O O O O O O O O O O O O mobile_trade_open
BOS 手机使用功能 EOS\	O B-channel I-channel O O B-subject I-subject mobile_trade_open
BOS 资金账号不允许登陆是什么意思？ EOS\	O B-subject I-subject I-subject I-subject O O O B-action I-action O O O O O O mobile_trade_open
BOS 你好？请问我在输入资金帐号时登录本软件时出现“资金帐号不允许以该操作方式登陆8”,从而不能登录齐富通是怎么回事？请指教 EOS\	O O O O O O O O B-action I-action B-subject I-subject I-subject I-subject O O O O O O O O O O O O O O O O O O O O O O O B-action I-action O O O O O O O O O B-subject I-subject I-subject O O O O O O O O O mobile_trade_open
BOS 齐鲁的帐号登录不上怎么回事 EOS\	O B-subject I-subject O B-subject I-subject B-action I-action I-action I-action O O O O mobile_trade_open
BOS 齐富通，资金账号不允许以该方式登陆 EOS\	O O O O O B-subject I-subject I-subject I-subject O O O O O B-subject I-subject B-action I-action mobile_trade_open
BOS 我是中泰证券用户，我在齐富通上操作，系统显示资金帐号不允许以此方式操作，为什么？ EOS\	O O O B-subject I-subject I-subject I-subject I-subject I-subject O O O B-subject I-subject I-subject O B-action I-action O O O O O B-subject I-subject I-subject I-subject O O O O O O O O O O O O O O mobile_trade_open
BOS 客户端第一次用，目前帐号上不去了，是不是还要开通手机掌上功能呢 EOS\	O B-subject I-subject I-subject O O O O O O O B-subject I-subject O O O O O O O O O O B-action I-action B-subject I-subject B-subject I-subject I-subject I-subject O mobile_trade_open
