BOS 我能买多少新股啊？ EOS\	O O O B-action O O B-subject I-subject O O newstk_subscribe_cal
BOS 我能买多少新股啊？ EOS\	O O O B-action O O B-subject I-subject O O newstk_subscribe_cal
BOS 我能买多少新股啊？ EOS\	O O O B-action O O B-subject I-subject O O newstk_subscribe_cal
BOS 我能买多少新股啊？ EOS\	O O O B-action O O B-subject I-subject O O newstk_subscribe_cal
BOS 我能买多少新股啊？ EOS\	O O O B-action O O B-subject I-subject O O newstk_subscribe_cal
BOS 我能买多少新股啊？ EOS\	O O O B-action O O B-subject I-subject O O newstk_subscribe_cal
BOS 我能买多少新股啊？ EOS\	O O O B-action O O B-subject I-subject O O newstk_subscribe_cal
BOS 我能买多少新股啊？ EOS\	O O O B-action O O B-subject I-subject O O newstk_subscribe_cal
BOS 中购额度怎样申请？ EOS\	O O O B-subject I-subject O O B-action I-action O newstk_subscribe_cal
BOS 中购额度怎样申请？ EOS\	O O O B-subject I-subject O O B-action I-action O newstk_subscribe_cal
BOS 中购额度怎样申请？ EOS\	O O O B-subject I-subject O O B-action I-action O newstk_subscribe_cal
BOS 中购额度怎样申请？ EOS\	O O O B-subject I-subject O O B-action I-action O newstk_subscribe_cal
BOS 中购额度怎样申请？ EOS\	O O O B-subject I-subject O O B-action I-action O newstk_subscribe_cal
BOS 中购额度怎样申请？ EOS\	O O O B-subject I-subject O O B-action I-action O newstk_subscribe_cal
BOS 中购额度怎样申请？ EOS\	O O O B-subject I-subject O O B-action I-action O newstk_subscribe_cal
BOS 中购额度怎样申请？ EOS\	O O O B-subject I-subject O O B-action I-action O newstk_subscribe_cal
BOS 那新股申购需要什么条件呢 EOS\	O O B-subject I-subject B-action I-action O O O O O O O newstk_subscribe_cal
BOS 那新股申购需要什么条件呢 EOS\	O O B-subject I-subject B-action I-action O O O O O O O newstk_subscribe_cal
BOS 新股申购没有额度，怎么回事 EOS\	O B-subject I-subject B-action I-action O O B-object I-object O O O O O newstk_subscribe_cal
BOS 新股申购没有额度，怎么回事 EOS\	O B-subject I-subject B-action I-action O O B-object I-object O O O O O newstk_subscribe_cal
BOS 怎么看能不能新股申购啊 EOS\	O O O O O O O B-subject I-subject B-action I-action O newstk_subscribe_cal
BOS 我为什么不能够申购新股 EOS\	O O O O O O O O B-action I-action B-subject I-subject newstk_subscribe_cal
BOS 我为什么不能够申购新股 EOS\	O O O O O O O O B-action I-action B-subject I-subject newstk_subscribe_cal
BOS 新股可以随便买吗，张经理 EOS\	O B-subject I-subject O O O O B-action O O O O O newstk_subscribe_cal
BOS 新股可以随便买吗，张经理 EOS\	O B-subject I-subject O O O O B-action O O O O O newstk_subscribe_cal
BOS 我想咨询一下，我每次申购新股时，查看配号时，有一个开始尾号，然后有一个数量是3，我能每次申购深市新股1500股，这个是什么意思 EOS\	O O O O O O O O O O O B-action I-action B-subject I-subject O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O newstk_subscribe_cal
BOS 我想咨询一下，我每次申购新股时，查看配号时，有一个开始尾号，然后有一个数量是3，我能每次申购深市新股1500股，这个是什么意思 EOS\	O O O O O O O O O O O B-action I-action B-subject I-subject O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O newstk_subscribe_cal
BOS 还有一个问题，新股申购额度，是怎样规定的？ EOS\	O O O O O O O O B-subject I-subject B-action I-action B-object I-object O O O O O O O O newstk_subscribe_cal
